deposit_block_time,source_chain,destination_chain,amount_usd
2026-04-10 12:52:40.000 UTC,arbitrum,zksync,527.7642468841723
2026-04-10 12:52:43.000 UTC,arbitrum,hyperliquid,199.9876
2026-04-10 12:52:47.000 UTC,ethereum,polygon,9.483465059999999
2026-04-10 12:52:48.000 UTC,base,ethereum,694.0447814004172
2026-04-10 12:52:50.000 UTC,arbitrum,hyperliquid,29977.081305720003
2026-04-10 12:52:53.000 UTC,arbitrum,hyperliquid,60.009856158226
2026-04-10 12:52:53.000 UTC,base,arbitrum,412.6036708952683
2026-04-10 12:52:54.000 UTC,arbitrum,ethereum,180738.97992
2026-04-10 12:52:59.000 UTC,ethereum,base,1737.3667545823641
2026-04-10 12:52:59.000 UTC,ethereum,base,715.0858801098942
2026-04-10 12:52:59.000 UTC,ethereum,base,999938
2026-04-10 12:52:59.000 UTC,ethereum,zksync,660889.02234
2026-04-10 12:53:05.000 UTC,optimism,base,5.126026274820962
2026-04-10 12:53:11.000 UTC,ethereum,arbitrum,90.30414399999998
2026-04-10 12:53:12.000 UTC,zksync,arbitrum,526.4910953920278
2026-04-10 12:53:12.000 UTC,arbitrum,hyperliquid,1694.89491
2026-04-10 12:53:19.000 UTC,optimism,hyperliquid,4800.674667715664
2026-04-10 12:53:24.000 UTC,arbitrum,base,411.9450046397789
2026-04-10 12:53:25.000 UTC,polygon,ethereum,10.8998482239
2026-04-10 12:53:25.000 UTC,base,ethereum,86.74535999999998
2026-04-10 12:53:30.000 UTC,optimism,hyperliquid,4.448479999999999
2026-04-10 12:53:31.000 UTC,base,arbitrum,6.207139133511999
2026-04-10 12:53:35.000 UTC,ethereum,base,3303.387268948834
2026-04-10 12:53:51.000 UTC,arbitrum,hyperliquid,1213.924732
2026-04-10 12:53:57.000 UTC,arbitrum,ethereum,28.431221154992
2026-04-10 12:54:05.000 UTC,arbitrum,polygon,84684.01212
2026-04-10 12:54:06.000 UTC,optimism,ethereum,0.6022190131791777
2026-04-10 12:54:07.000 UTC,polygon,ethereum,99.1401775709092
2026-04-10 12:54:09.000 UTC,base,ethereum,4.448479999999999
2026-04-10 12:54:14.000 UTC,arbitrum,zksync,525.2273642189641
2026-04-10 12:54:16.000 UTC,arbitrum,optimism,0.030007799999999998
2026-04-10 12:54:27.000 UTC,base,polygon,411.28752292288596
2026-04-10 12:54:27.000 UTC,arbitrum,hyperliquid,2329.167673650358
2026-04-10 12:54:33.000 UTC,base,ethereum,65.90087978121434
2026-04-10 12:54:35.000 UTC,base,ethereum,1.27799985672
2026-04-10 12:54:45.000 UTC,arbitrum,hyperliquid,4.99969
2026-04-10 12:54:46.000 UTC,arbitrum,hyperliquid,19.838769919999997
2026-04-10 12:54:47.000 UTC,base,hyperliquid,2.1291238678513884
2026-04-10 12:54:47.000 UTC,ethereum,arbitrum,622.16172
2026-04-10 12:54:54.000 UTC,arbitrum,zksync,10.337937165
2026-04-10 12:54:56.000 UTC,arbitrum,optimism,10.180591265699999
2026-04-10 12:54:57.000 UTC,arbitrum,polygon,10.139835671999998
2026-04-10 12:55:03.000 UTC,optimism,polygon,4800.25034476011
2026-04-10 12:55:05.000 UTC,base,ethereum,4999.275
2026-04-10 12:55:10.000 UTC,arbitrum,hyperliquid,699.698529
2026-04-10 12:55:11.000 UTC,ethereum,base,199.9791
2026-04-10 12:55:16.000 UTC,arbitrum,hyperliquid,999.78340838229
2026-04-10 12:55:16.000 UTC,zksync,base,522.889234291289
2026-04-10 12:55:19.000 UTC,polygon,arbitrum,16.021866695064002
2026-04-10 12:55:19.000 UTC,hyperliquid,ethereum,8.340004057471992
2026-04-10 12:55:21.000 UTC,polygon,base,6.593987671155958
2026-04-10 12:55:23.000 UTC,base,hyperliquid,188.839995229755
2026-04-10 12:55:23.000 UTC,ethereum,base,20.996955
2026-04-10 12:55:25.000 UTC,base,arbitrum,817.6923199999999
2026-04-10 12:55:25.000 UTC,polygon,ethereum,3.966516338301
2026-04-10 12:55:26.000 UTC,hyperliquid,arbitrum,409.67088836385307
2026-04-10 12:55:34.000 UTC,arbitrum,zksync,0.27003699
2026-04-10 12:55:34.000 UTC,arbitrum,hyperliquid,397.19949972021004
2026-04-10 12:55:35.000 UTC,polygon,ethereum,1.996273452
2026-04-10 12:55:37.000 UTC,base,hyperliquid,26.904457287945004
2026-04-10 12:55:39.000 UTC,arbitrum,zksync,1290.0767163
2026-04-10 12:55:42.000 UTC,arbitrum,zksync,517.4349836233221
2026-04-10 12:55:43.000 UTC,optimism,zksync,243.17985949850697
2026-04-10 12:55:50.000 UTC,arbitrum,optimism,178.024386
2026-04-10 12:55:51.000 UTC,polygon,optimism,364.544931814452
2026-04-10 12:55:52.000 UTC,zksync,ethereum,23.23448980578432
2026-04-10 12:55:55.000 UTC,optimism,arbitrum,2.36686675455
2026-04-10 12:55:56.000 UTC,arbitrum,base,46.25349933749999
2026-04-10 12:55:57.000 UTC,arbitrum,zksync,9997.550145
2026-04-10 12:55:57.000 UTC,arbitrum,hyperliquid,2428.11787185
2026-04-10 12:55:59.000 UTC,base,zksync,520.6681815851497
2026-04-10 12:56:01.000 UTC,arbitrum,ethereum,5.487420673653
2026-04-10 12:56:01.000 UTC,arbitrum,hyperliquid,49987.970693100004
2026-04-10 12:56:03.000 UTC,hyperliquid,ethereum,14.961248079873581
2026-04-10 12:56:06.000 UTC,optimism,polygon,184.458242766292
2026-04-10 12:56:08.000 UTC,arbitrum,polygon,0.78010686
2026-04-10 12:56:11.000 UTC,ethereum,arbitrum,30.772443713047362
2026-04-10 12:56:11.000 UTC,ethereum,base,86.866075592415
2026-04-10 12:56:15.000 UTC,optimism,arbitrum,516.5347535346108
2026-04-10 12:56:22.000 UTC,arbitrum,ethereum,1073.7294095231682
2026-04-10 12:56:31.000 UTC,base,ethereum,48.97789170961571
2026-04-10 12:56:31.000 UTC,arbitrum,hyperliquid,59.9913
2026-04-10 12:56:31.000 UTC,arbitrum,base,124.981875
2026-04-10 12:56:33.000 UTC,base,optimism,1.7523148774950001
2026-04-10 12:56:35.000 UTC,ethereum,arbitrum,21.146171881363845
2026-04-10 12:56:41.000 UTC,arbitrum,hyperliquid,158.366782486395
2026-04-10 12:56:43.000 UTC,arbitrum,hyperliquid,1999.71
2026-04-10 12:56:43.000 UTC,optimism,hyperliquid,1.000137e+06
2026-04-10 12:56:47.000 UTC,ethereum,base,1777.5919999999996
2026-04-10 12:56:51.000 UTC,base,arbitrum,124.110062749494
2026-04-10 12:56:52.000 UTC,arbitrum,hyperliquid,51.326129631915
2026-04-10 12:56:55.000 UTC,zksync,base,27.37783363842
2026-04-10 12:56:59.000 UTC,ethereum,base,149.27315845402936
2026-04-10 12:57:00.000 UTC,zksync,base,518.4383022633477
2026-04-10 12:57:01.000 UTC,base,polygon,54.992025
2026-04-10 12:57:07.000 UTC,polygon,base,93.1261490878853
2026-04-10 12:57:07.000 UTC,polygon,arbitrum,7840.361140340647
2026-04-10 12:57:11.000 UTC,ethereum,base,803.2769101440502
2026-04-10 12:57:13.000 UTC,arbitrum,polygon,800.1096
2026-04-10 12:57:15.000 UTC,optimism,base,4800.293484503941
2026-04-10 12:57:16.000 UTC,arbitrum,zksync,514.9701344107752
2026-04-10 12:57:17.000 UTC,base,ethereum,9356.820417283816
2026-04-10 12:57:21.000 UTC,base,hyperliquid,5.06759909157
2026-04-10 12:57:23.000 UTC,base,ethereum,1777.5919999999996
2026-04-10 12:57:23.000 UTC,base,ethereum,12.5117368313
2026-04-10 12:57:25.000 UTC,base,ethereum,48111.984224586275
2026-04-10 12:57:33.000 UTC,polygon,optimism,140.521840855104
2026-04-10 12:57:35.000 UTC,ethereum,base,0.9833113991700001
2026-04-10 12:57:41.000 UTC,base,hyperliquid,199.971086987385
2026-04-10 12:57:47.000 UTC,ethereum,base,39.9942
2026-04-10 12:57:47.000 UTC,ethereum,arbitrum,661.1048548942949
2026-04-10 12:57:49.000 UTC,base,optimism,41.94658202400152
2026-04-10 12:57:49.000 UTC,arbitrum,hyperliquid,66.16040535
2026-04-10 12:57:59.000 UTC,ethereum,arbitrum,208.62360519030003
2026-04-10 12:57:59.000 UTC,ethereum,base,5.943164116230001
2026-04-10 12:58:03.000 UTC,base,ethereum,2.8870002769409995
2026-04-10 12:58:03.000 UTC,base,arbitrum,516.2165432546616
2026-04-10 12:58:11.000 UTC,base,ethereum,0.8852243514678834
2026-04-10 12:58:13.000 UTC,optimism,ethereum,264.85907754766026
2026-04-10 12:58:14.000 UTC,arbitrum,hyperliquid,208.59633914445
2026-04-10 12:58:15.000 UTC,arbitrum,base,3448.680355489287
2026-04-10 12:58:19.000 UTC,zksync,base,513.7033597657206
2026-04-10 12:58:22.000 UTC,zksync,base,1199.83554461583
2026-04-10 12:58:23.000 UTC,polygon,arbitrum,999.855
2026-04-10 12:58:33.000 UTC,base,optimism,33.58270252643614
2026-04-10 12:58:33.000 UTC,arbitrum,base,515.5292353504825
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:34.000 UTC,arbitrum,hyperliquid,39.9942
2026-04-10 12:58:35.000 UTC,ethereum,arbitrum,110.12400697205062
2026-04-10 12:58:35.000 UTC,arbitrum,hyperliquid,9.99855
2026-04-10 12:58:39.000 UTC,base,ethereum,1016.3844828774
2026-04-10 12:58:44.000 UTC,arbitrum,hyperliquid,3086.684838791415
2026-04-10 12:58:53.000 UTC,base,zksync,199.473477151275
2026-04-10 12:58:56.000 UTC,arbitrum,hyperliquid,61.44108975
